iter	RMSE	R2
2564	0.3797568511	0.9719596032
2565	0.3796193514	0.9719799048
2566	0.3795740169	0.9719865968
2567	0.3794785302	0.9720006893
2568	0.3793227669	0.9720236701
2569	0.3792504509	0.9720343362
2570	0.3791904966	0.9720431775
2571	0.3791518732	0.9720488724
2572	0.3790998476	0.9720565426
2573	0.3789851597	0.9720734473
2574	0.3788442556	0.9720942093
2575	0.3787774376	0.9721040521
2576	0.3787145499	0.9721133143
2577	0.3785690114	0.9721347437
2578	0.3785294427	0.9721405684
2579	0.3784606657	0.9721506914
2580	0.3783239411	0.9721708097
2581	0.3782839354	0.972176695
2582	0.3781959583	0.9721896351
2583	0.3781478553	0.9721967091
2584	0.3781254264	0.9722000072
2585	0.3780163022	0.9722160506
2586	0.3779762883	0.9722219323
2587	0.3778239737	0.9722443154
2588	0.3777827797	0.9722503675
2589	0.3777282617	0.972258376
2590	0.3776432743	0.9722708582
2591	0.3775610683	0.9722829291
2592	0.377418628	0.9723038385
2593	0.3772297968	0.9723315456
2594	0.3771266352	0.9723466766
2595	0.3771177751	0.9723479759
2596	0.3771097612	0.9723491511
2597	0.3770362307	0.9723599331
2598	0.3768865399	0.972381876
2599	0.376789136	0.9723961496
2600	0.3766938535	0.9724101088
2601	0.3766656032	0.9724142469
2602	0.3765815795	0.9724265527
2603	0.3765273762	0.9724344897
2604	0.3764383833	0.9724475185
2605	0.3762641406	0.9724730191
2606	0.3762160317	0.9724800578
2607	0.3761684036	0.9724870253
2608	0.3761170832	0.972494532
2609	0.3759884051	0.9725133492
2610	0.3759187938	0.9725235262
2611	0.3758653816	0.9725313336
2612	0.3757499498	0.9725482027
2613	0.3757111823	0.9725538671
2614	0.3755921509	0.9725712551
2615	0.3754662028	0.9725896475
2616	0.375424197	0.9725957803
2617	0.3753507542	0.9726065012
2618	0.375214207	0.9726264283
2619	0.3751785764	0.9726316268
2620	0.3750523948	0.972650033
2621	0.3748993544	0.9726723488
2622	0.3748257173	0.9726830831
2623	0.3747443698	0.9726949388
2624	0.3746703094	0.9727057303
2625	0.3745533598	0.9727227669
2626	0.3745176284	0.972727971
2627	0.3744650628	0.9727356261
2628	0.3743696669	0.9727495156
2629	0.374309936	0.9727582106
2630	0.3741530898	0.9727810359
2631	0.3740519508	0.9727957493
2632	0.3739815652	0.9728059864
2633	0.3739488169	0.9728107488
2634	0.373907643	0.9728167358
2635	0.3738097776	0.9728309637
2636	0.3736828841	0.9728494062
2637	0.3735344457	0.972870972
2638	0.3733672892	0.972895247
2639	0.3733128378	0.9729031523
2640	0.3732022264	0.9729192073
2641	0.3730520567	0.9729409966
2642	0.3729412347	0.9729570709
2643	0.3728217752	0.9729743928
2644	0.3727442397	0.9729856326
2645	0.3726848434	0.9729942413
2646	0.3726071058	0.9730055063
2647	0.3724789261	0.9730240758
2648	0.3724204285	0.9730325482
2649	0.3723720906	0.9730395482
2650	0.3723117912	0.973048279
2651	0.3722464614	0.9730577367
2652	0.3721590732	0.9730703851
2653	0.372134796	0.9730738984
2654	0.3719600542	0.9730991796
2655	0.3719001106	0.9731078494
2656	0.3717579613	0.9731284031
2657	0.3716234223	0.9731478492
2658	0.371582016	0.9731538326
2659	0.371522105	0.9731624889
2660	0.3714552884	0.9731721412
2661	0.3714380458	0.9731746318
2662	0.3713858493	0.9731821706
2663	0.3713574737	0.9731862684
2664	0.371304443	0.973193926
2665	0.3712124641	0.9732072051
2666	0.3711132587	0.9732215237
2667	0.3709732721	0.973241722
2668	0.3708429588	0.9732605177
2669	0.3707177415	0.9732785721
2670	0.3705987143	0.9732957284
2671	0.3705241872	0.9733064677
2672	0.3704296689	0.9733200847
2673	0.3702924882	0.9733398417
2674	0.3702521429	0.9733456509
2675	0.3701901326	0.9733545783
2676	0.3700515005	0.9733745314
2677	0.3700153829	0.9733797285
2678	0.3698316257	0.9734061623
2679	0.3697748011	0.973414334
2680	0.3697184668	0.9734224339
2681	0.3696377696	0.9734340346
2682	0.3694954267	0.9734544911
2683	0.369441754	0.9734622025
2684	0.3693977294	0.9734685269
2685	0.3693099079	0.9734811407
2686	0.3692553046	0.9734889819
2687	0.369158574	0.9735028698
2688	0.3691242909	0.9735077911
2689	0.3691224401	0.9735080567
2690	0.3690614695	0.9735168077
2691	0.3690034042	0.9735251404
2692	0.3689351943	0.9735349272
2693	0.3688523216	0.9735468154
2694	0.3688408894	0.9735484551
2695	0.3687887008	0.9735559401
2696	0.3686547716	0.9735751434
2697	0.3685605061	0.9735886554
2698	0.3685447005	0.9735909206
2699	0.3685076922	0.9735962242
2700	0.3684754446	0.9736008452
2701	0.3683492802	0.97361892
2702	0.3682028557	0.9736398896
2703	0.368124175	0.9736511541
2704	0.3680984831	0.9736548318
2705	0.3680117621	0.9736672437
2706	0.3679401481	0.9736774913
2707	0.3678949234	0.9736839617
2708	0.367776563	0.9737008919
2709	0.3677382951	0.9737063646
2710	0.3677049414	0.973711134
2711	0.3675947118	0.9737268933
2712	0.3675486896	0.9737334715
2713	0.3674729398	0.9737442972
2714	0.3673601708	0.9737604093
2715	0.3672871082	0.9737708456
2716	0.367188154	0.973784977
2717	0.367151607	0.9737901952
2718	0.3671254918	0.9737939236
2719	0.3670170445	0.9738094036
2720	0.3669741195	0.9738155296
2721	0.366955969	0.9738181197
2722	0.3668757487	0.9738295657
2723	0.3666920308	0.9738557695
2724	0.3666305473	0.973864536
2725	0.3664950545	0.9738838498
2726	0.3663707998	0.9739015554
2727	0.3663143323	0.9739095997
2728	0.3661460056	0.973933572
2729	0.3661267063	0.9739363198
2730	0.3660745402	0.9739437465
2731	0.3660229826	0.9739510854
2732	0.3659793806	0.9739572911
2733	0.3659049724	0.9739678797
2734	0.3657895893	0.9739842948
2735	0.3657754933	0.9739862999
2736	0.365749442	0.9739900052
2737	0.3656388883	0.9740057267
2738	0.3655831292	0.9740136543
2739	0.3655227547	0.9740222366
2740	0.3654817114	0.9740280702
2741	0.3654341902	0.9740348237
2742	0.3653519695	0.9740465064
2743	0.3653494822	0.9740468598
2744	0.3652532199	0.9740605343
2745	0.3651181988	0.9740797085
2746	0.3650883319	0.9740839489
2747	0.3650233176	0.9740931783
2748	0.3649276933	0.97410675
2749	0.3648407549	0.9741190859
2750	0.3647925547	0.9741259238
2751	0.3646951136	0.9741397446
2752	0.3646019392	0.9741529568
2753	0.3645545207	0.9741596795
2754	0.3645091321	0.9741661135
2755	0.3644678018	0.9741719716
2756	0.3644071445	0.9741805679
2757	0.3643289014	0.9741916542
2758	0.3642475472	0.9742031789
2759	0.3641881707	0.9742115885
2760	0.3640654405	0.9742289668
2761	0.3640243727	0.9742347806
2762	0.3640208658	0.974235277
2763	0.363968173	0.9742427355
2764	0.3639391136	0.9742468483
2765	0.3638539613	0.974258898
2766	0.3637362847	0.9742755455
2767	0.3636521938	0.9742874385
2768	0.3635732002	0.974298608
2769	0.363487805	0.9743106799
2770	0.3633564095	0.9743292492
2771	0.3632829544	0.9743396272
2772	0.3632664778	0.9743419548
2773	0.3632476343	0.9743446166
2774	0.3631681547	0.9743558423
2775	0.3630429291	0.9743735242
2776	0.362931311	0.9743892796
2777	0.3628398555	0.9744021853
2778	0.3628158747	0.9744055688
2779	0.3627602116	0.9744134216
2780	0.3626954325	0.9744225589
2781	0.3625774974	0.9744391899
2782	0.3625413562	0.9744442853
2783	0.3625212381	0.9744471215
2784	0.3623461777	0.9744717944
2785	0.3622275896	0.9744885013
2786	0.3622014274	0.9744921864
2787	0.3621196795	0.9745036992
2788	0.3620402091	0.9745148887
2789	0.3619577789	0.9745264924
2790	0.3618404969	0.9745429977
2791	0.3618152376	0.9745465517
2792	0.3616684923	0.9745671944
2793	0.3616151006	0.9745747029
2794	0.361566066	0.9745815977
2795	0.3614706398	0.9745950131
2796	0.3614088256	0.9746037012
2797	0.3612822186	0.9746214915
2798	0.3611890815	0.9746345748
2799	0.3610118833	0.9746594571
2800	0.3608585609	0.9746809768
2801	0.3607347883	0.9746983425
2802	0.3606673716	0.9747077987
2803	0.3605826393	0.9747196812
2804	0.3605437876	0.9747251286
2805	0.360508764	0.9747300389
2806	0.3604217265	0.9747422392
2807	0.3603871788	0.9747470811
2808	0.3603059453	0.9747584641
2809	0.360291101	0.9747605439
2810	0.3602063899	0.9747724111
2811	0.3601055958	0.9747865276
2812	0.3599419543	0.9748094378
2813	0.3599248167	0.9748118364
2814	0.3598544754	0.9748216807
2815	0.3597779235	0.9748323919
2816	0.3597138233	0.9748413592
2817	0.3596196046	0.9748545369
2818	0.3595013868	0.9748710663
2819	0.3594905776	0.9748725774
2820	0.3593416098	0.974893398
2821	0.3592539447	0.9749056465
2822	0.359186517	0.9749150655
2823	0.3590058041	0.9749403004
2824	0.3589107137	0.9749535739
2825	0.3588159689	0.9749667956
2826	0.3586748736	0.974986479
2827	0.3586197455	0.9749941676
2828	0.3584937666	0.975011733
2829	0.3582684094	0.9750431395
2830	0.358204062	0.9750521035
2831	0.3581116603	0.9750649729
2832	0.3580546391	0.975072913
2833	0.3580096545	0.975079176
2834	0.3579808421	0.9750831871
2835	0.357877274	0.9750976025
2836	0.3578298656	0.9751041997
2837	0.3577157037	0.9751200827
2838	0.3576122793	0.9751344674
2839	0.3575576017	0.9751420705
2840	0.3574720281	0.9751539675
2841	0.3574245865	0.9751605619
2842	0.3574210011	0.9751610602
2843	0.3572535497	0.9751843288
2844	0.3571806653	0.9751944532
2845	0.35716708	0.9751963402
2846	0.3570850542	0.9752077315
2847	0.3569618501	0.9752248366
2848	0.3569156007	0.9752312561
2849	0.3568711004	0.9752374321
2850	0.3568380756	0.9752420149
2851	0.3567801527	0.9752500518
2852	0.3567305826	0.9752569287
2853	0.356643157	0.975269055
2854	0.3566077456	0.9752739659
2855	0.3565346368	0.9752841031
2856	0.3564876787	0.9752906132
2857	0.3564119054	0.9753011163
2858	0.3563562422	0.9753088305
2859	0.3562922689	0.9753176948
2860	0.3561047636	0.975343667
2861	0.3560142225	0.9753562034
2862	0.3559577512	0.9753640208
2863	0.3558745027	0.9753755428
2864	0.355816861	0.975383519
2865	0.3557636162	0.9753908858
2866	0.3557284453	0.9753957513
2867	0.3556578565	0.975405515
2868	0.3556081148	0.975412394
2869	0.3555175446	0.9754249169
2870	0.3553458639	0.9754486459
2871	0.355205111	0.9754680917
2872	0.355166981	0.9754733582
2873	0.3550782509	0.9754856115
2874	0.3550329193	0.9754918705
2875	0.354980982	0.9754990405
2876	0.3549200014	0.9755074575
2877	0.3548061202	0.9755231726
2878	0.3547747677	0.9755274982
2879	0.3546610927	0.9755431784
2880	0.3545876039	0.9755533127
2881	0.3545280532	0.9755615233
2882	0.3544599517	0.9755709112
2883	0.354387859	0.9755808473
2884	0.3543410774	0.9755872939
2885	0.3542511031	0.9755996901
2886	0.3542133275	0.9756048936
2887	0.3541034838	0.9756200214
2888	0.3540637481	0.9756254927
2889	0.3540351949	0.9756294239
2890	0.3539795866	0.9756370791
2891	0.3539499165	0.975641163
2892	0.3538638443	0.9756530086
2893	0.3537924676	0.9756628295
2894	0.353676566	0.9756787725
2895	0.3536582003	0.9756812983
2896	0.3535571476	0.9756951938
2897	0.3534296498	0.9757127199
2898	0.3533247011	0.9757271417
2899	0.3532291351	0.9757402704
2900	0.3531291476	0.9757540027
2901	0.352957039	0.975777631
2902	0.3528686626	0.9757897595
2903	0.3528214473	0.9757962379
2904	0.3527568103	0.9758051054
2905	0.3527518535	0.9758057854
2906	0.3527108674	0.9758114073
2907	0.3525952972	0.9758272561
2908	0.3525568164	0.975832532
2909	0.3524879022	0.9758419791
2910	0.3522989337	0.9758678744
2911	0.3522966768	0.9758681836
2912	0.3522090883	0.9758801814
2913	0.3521693417	0.9758856249
2914	0.3520839895	0.9758973123
2915	0.3520000284	0.9759088064
2916	0.3518274139	0.9759324284
2917	0.3517822319	0.9759386096
2918	0.3517590188	0.9759417849
2919	0.3516945001	0.9759506095
2920	0.3515749827	0.9759669523
2921	0.351500034	0.9759771979
2922	0.3514257321	0.975987353
2923	0.3513383369	0.9759992948
2924	0.3513031385	0.9760041035
2925	0.3512591659	0.9760101103
2926	0.3512222807	0.9760151483
2927	0.351192209	0.9760192553
2928	0.351112056	0.9760302003
2929	0.3510532311	0.9760382314
2930	0.3509757677	0.9760488051
2931	0.3509498616	0.9760523407
2932	0.3509442626	0.9760531048
2933	0.3508645492	0.9760639821
2934	0.3507453721	0.9760802399
2935	0.3506176945	0.9760976512
2936	0.3505462972	0.9761073848
2937	0.3505275957	0.9761099341
2938	0.350422823	0.9761242134
2939	0.3503616221	0.9761325524
2940	0.3503049762	0.9761402695
2941	0.3501490777	0.9761615017
2942	0.3500180043	0.9761793456
2943	0.3498234061	0.9762058252
2944	0.3497875068	0.9762107085
2945	0.3496996259	0.9762226607
2946	0.3496601418	0.9762280297
2947	0.3495998899	0.9762362216
2948	0.3495276016	0.976246048
2949	0.3494912701	0.976250986
2950	0.3494446498	0.9762573215
2951	0.3494092354	0.9762621337
2952	0.3493823769	0.9762657829
2953	0.3492989538	0.9762771157
2954	0.3491891099	0.9762920336
2955	0.3491308256	0.9762999473
2956	0.3490879679	0.9763057656
2957	0.3490447803	0.9763116279
2958	0.3489823674	0.9763200986
2959	0.3488749645	0.9763346719
2960	0.3487700913	0.9763488975
2961	0.3487468189	0.9763520537
2962	0.3486923366	0.9763594419
2963	0.3486126804	0.9763702416
2964	0.3485234843	0.9763823319
2965	0.3483702701	0.9764030925
2966	0.3481555101	0.9764321771
2967	0.3480589147	0.976445253
2968	0.3479408354	0.9764612322
2969	0.3478773798	0.9764698172
2970	0.3478417612	0.9764746354
2971	0.3477913375	0.9764814555
2972	0.3477406711	0.9764883073
2973	0.3476549815	0.9764998933
2974	0.3476107345	0.9765058748
2975	0.3475896491	0.9765087249
2976	0.3475671845	0.9765117613
2977	0.347427226	0.976530674
2978	0.3473889598	0.9765358436
2979	0.3471999401	0.9765613711
2980	0.347163782	0.9765662527
2981	0.3471143331	0.9765729279
2982	0.3470573092	0.9765806245
2983	0.3469918098	0.9765894634
2984	0.3468546123	0.9766079724
2985	0.3468102134	0.9766139605
2986	0.346682153	0.976631228
2987	0.346603234	0.9766418662
2988	0.3465299383	0.9766517442
2989	0.3464347485	0.9766645697
2990	0.3463646803	0.9766740082
2991	0.3463013075	0.9766825431
2992	0.3462573131	0.9766884673
2993	0.34621528	0.9766941266
2994	0.3461471972	0.9767032918
2995	0.3460819181	0.976712078
2996	0.3460097312	0.9767217919
2997	0.3459278997	0.9767328012
2998	0.3458605948	0.9767418542
2999	0.3457783424	0.9767529154
3000	0.3457488791	0.9767568769
3001	0.3456799032	0.9767661499
3002	0.3455600182	0.9767822625
3003	0.345509706	0.9767890228
3004	0.3453545698	0.9768098619
3005	0.3453000607	0.9768171818
3006	0.345197909	0.9768308963
3007	0.3451052668	0.9768433306
3008	0.344961644	0.9768626009
3009	0.3449282107	0.9768670856
3010	0.3447865166	0.9768860873
3011	0.3447013149	0.9768975095
3012	0.3446988168	0.9768978443
3013	0.3445868148	0.9769128549
3014	0.3445207042	0.9769217128
3015	0.3443938135	0.9769387097
3016	0.3443316838	0.9769470296
3017	0.3442956886	0.9769518491
3018	0.3442621362	0.9769563411
3019	0.3442308124	0.9769605343
3020	0.3442229716	0.9769615838
3021	0.3441703723	0.9769686241
3022	0.3440763257	0.9769812093
3023	0.3439618114	0.9769965288
3024	0.3439430645	0.9769990363
3025	0.3439225742	0.9770017767
3026	0.3438829992	0.9770070692
3027	0.3437490174	0.9770249825
3028	0.343673264	0.9770351076
3029	0.3435318143	0.9770540076
3030	0.343477624	0.9770612462
3031	0.3434435724	0.9770657942
3032	0.3433170241	0.9770826921
3033	0.3432463336	0.9770921287
3034	0.3432170402	0.9770960386
3035	0.3431452175	0.9771056235
3036	0.3430883866	0.9771132063
3037	0.3430262806	0.9771214915
3038	0.3429367185	0.9771334368
3039	0.3429031973	0.9771379069
3040	0.3427332242	0.9771605662
3041	0.3426071695	0.9771773635
3042	0.3425624957	0.9771833149
3043	0.3425413311	0.9771861342
3044	0.3424301912	0.977200936
3045	0.3422963546	0.9772187543
3046	0.3422464688	0.977225394
3047	0.342164168	0.977236346
3048	0.3421191753	0.9772423322
3049	0.3420538549	0.9772510216
3050	0.3419984823	0.9772583863
3051	0.3418889715	0.9772729481
3052	0.3418472733	0.9772784915
3053	0.3417574015	0.9772904369
3054	0.3416093031	0.9773101148
3055	0.3415195199	0.9773220401
3056	0.3415105513	0.9773232312
3057	0.3414670019	0.9773290143
3058	0.3414266567	0.9773343712
3059	0.3413223796	0.977348214
3060	0.3413111889	0.9773496993
3061	0.3412495429	0.9773578806
3062	0.3412062861	0.9773636204
3063	0.3411369083	0.9773728248
3064	0.3410928153	0.9773786737
3065	0.3410422519	0.97738538
3066	0.340929791	0.9774002922
3067	0.3408090277	0.9774162997
3068	0.3406710364	0.977434584
3069	0.3406422277	0.9774384003
3070	0.3406092585	0.9774427674
3071	0.3405720726	0.9774476925
3072	0.3405444984	0.9774513442
3073	0.3404880228	0.9774588225
3074	0.340397713	0.9774707784
3075	0.340382061	0.9774728502
3076	0.3403028725	0.9774833307
3077	0.3402459374	0.9774908644
3078	0.3402135166	0.9774951538
3079	0.3400855205	0.9775120843
3080	0.3400340979	0.9775188844
3081	0.3400056333	0.9775226481
3082	0.3398633397	0.9775414578
3083	0.3398057661	0.9775490662
3084	0.3397216262	0.9775601831
3085	0.3396746575	0.9775663876
3086	0.3395617531	0.9775812985
3087	0.339536295	0.97758466
3088	0.3394581776	0.977594973
3089	0.3394301797	0.9775986687
3090	0.339374449	0.9776060242
3091	0.3392342045	0.9776245288
3092	0.3392310146	0.9776249496
3093	0.3391632035	0.9776338941
3094	0.3390835225	0.977644402
3095	0.3390687497	0.9776463498
3096	0.3390084345	0.9776543019
3097	0.3389719111	0.9776591165
3098	0.3389121116	0.9776669983
3099	0.3388879265	0.9776701856
3100	0.3388509081	0.9776750637
3101	0.3387736965	0.9776852366
3102	0.3386734896	0.9776984358
3103	0.3386560051	0.9777007384
3104	0.3386096269	0.9777068457
3105	0.3385514661	0.9777145033
3106	0.3384754788	0.9777245061
3107	0.3384503722	0.9777278105
3108	0.3383602434	0.977739671
3109	0.3383098187	0.9777463053
3110	0.3381904548	0.9777620058
3111	0.3380974153	0.9777742399
3112	0.3380392874	0.9777818817
3113	0.3379390395	0.9777950576
3114	0.3378585958	0.9778056278
3115	0.3378108575	0.9778118993
3116	0.337767835	0.9778175505
3117	0.3377050182	0.9778258006
3118	0.3376701986	0.977830373
3119	0.3376435515	0.9778338719
3120	0.3376070739	0.9778386611
3121	0.3375318731	0.9778485327
3122	0.3374539447	0.97785876
3123	0.3374023539	0.9778655295
3124	0.3373165639	0.9778767842
3125	0.3372853436	0.9778808792
3126	0.3372257474	0.9778886952
3127	0.3371304471	0.9779011907
3128	0.3370779551	0.9779080719
3129	0.3370601905	0.9779104004
3130	0.337014476	0.9779163919
3131	0.3368430145	0.9779388569
3132	0.336798465	0.977944692
3133	0.3367775227	0.9779474347
3134	0.3367696216	0.9779484695
3135	0.3367449913	0.9779516949
3136	0.3366308299	0.9779666418
3137	0.3365444013	0.9779779542
3138	0.3365353714	0.977979136
3139	0.3364488717	0.9779904546
3140	0.3363448689	0.9780040596
3141	0.3362816412	0.9780123287
3142	0.3362541189	0.9780159276
3143	0.3362233653	0.9780199487
3144	0.336164957	0.9780275847
3145	0.3360952358	0.978036698
3146	0.3360239324	0.9780460162
3147	0.335996685	0.9780495764
3148	0.3359681665	0.9780533024
3149	0.3359066166	0.978061343
3150	0.3358632834	0.978067003
3151	0.3358440838	0.9780695105
3152	0.3357627994	0.9780801249
3153	0.3357289531	0.9780845439
3154	0.3356889589	0.978089765
3155	0.3356633476	0.9780931082
3156	0.3356114652	0.9780998798
3157	0.3355698752	0.9781053073
3158	0.3354463826	0.9781214192
3159	0.3353714243	0.9781311961
3160	0.3352910017	0.9781416831
3161	0.335256905	0.9781461286
3162	0.3351624114	0.9781584461
3163	0.3351358186	0.9781619119
3164	0.3350058582	0.9781788455
3165	0.3348278716	0.9782020263
3166	0.3347109991	0.9782172409
3167	0.3346752037	0.9782218997
3168	0.3346359697	0.9782270055
3169	0.3345960589	0.9782321988
3170	0.3344390359	0.9782526249
3171	0.3343910348	0.9782588671
3172	0.3343152797	0.9782687167
3173	0.3341758495	0.9782868395
3174	0.3341597043	0.9782889376
3175	0.3340259265	0.9783063177
3176	0.3339585735	0.9783150655
3177	0.3338182518	0.9783332847
3178	0.3337618124	0.9783406105
3179	0.3337337068	0.9783442582
3180	0.333726572	0.9783451841
3181	0.3336330357	0.9783573212
3182	0.3336159686	0.9783595354
3183	0.3335651624	0.9783661261
3184	0.3334775216	0.9783774928
3185	0.3334091911	0.9783863529
3186	0.3333862626	0.9783893255
3187	0.3333032093	0.9784000915
3188	0.3332284954	0.9784097742
3189	0.3331282963	0.9784227562
3190	0.3330613173	0.978431432
3191	0.3329880336	0.9784409225
3192	0.3329735769	0.9784427944
3193	0.3328932214	0.9784531978
3194	0.3328808251	0.9784548025
3195	0.3328574338	0.9784578304
3196	0.3327723606	0.9784688406
3197	0.3326258122	0.9784878005
3198	0.3325574909	0.9784966368
3199	0.3325220747	0.9785012166
3200	0.3324786014	0.9785068377
3201	0.3324262225	0.9785136093
3202	0.332394021	0.9785177717
3203	0.3322861999	0.9785317062
3204	0.3322183417	0.9785404736
3205	0.3321250398	0.9785525255
3206	0.3320160901	0.9785665944
3207	0.3319244922	0.9785784191
3208	0.3318838489	0.9785836648
3209	0.3317914143	0.9785955926
3210	0.3317196541	0.9786048504
3211	0.3315028324	0.9786328102
3212	0.3313642321	0.9786506736
3213	0.331285803	0.9786607786
3214	0.3311901908	0.9786730942
3215	0.3311603804	0.9786769333
3216	0.3311116553	0.9786832075
3217	0.3310499485	0.9786911521
3218	0.331019856	0.9786950259
3219	0.3310131533	0.9786958887
3220	0.3310057816	0.9786968375
3221	0.330957654	0.978703032
3222	0.3309119206	0.9787089174
3223	0.3308304404	0.9787194011
3224	0.3307179971	0.9787338644
3225	0.330635137	0.9787445194
3226	0.3305594593	0.9787542484
3227	0.3305026514	0.9787615501
3228	0.3304059079	0.978773982
3229	0.330340552	0.9787823784
3230	0.3302891244	0.9787889842
3231	0.3302322405	0.9787962897
3232	0.3301409218	0.9788080149
3233	0.3301293567	0.9788094996
3234	0.330027768	0.9788225393
3235	0.3300130166	0.9788244324
3236	0.3299041132	0.9788384058
3237	0.3298674342	0.9788431111
3238	0.3298226675	0.9788488532
3239	0.3297929063	0.9788526701
3240	0.3297582376	0.978857116
3241	0.3297225218	0.9788616957
3242	0.3296582439	0.9788699365
3243	0.3295520496	0.9788835478
3244	0.3294883762	0.9788917069
3245	0.3293960889	0.9789035298
3246	0.3293378869	0.9789109843
3247	0.3292583521	0.978921169
3248	0.3291960441	0.9789291461
3249	0.3290717574	0.9789450535
3250	0.329033961	0.9789498899
3251	0.3289541689	0.9789600981
3252	0.3288147889	0.9789779238
3253	0.3287827306	0.9789820228
3254	0.3287125952	0.9789909889
3255	0.3287085728	0.9789915031
3256	0.328683246	0.9789947403
3257	0.3286076397	0.9790044028
3258	0.3284676325	0.9790222898
3259	0.3283397793	0.9790386174
3260	0.3283081352	0.9790426576
3261	0.3281756488	0.9790595686
3262	0.3279832407	0.9790841159
3263	0.3278971461	0.9790950952
3264	0.3278559268	0.9791003507
3265	0.3277638338	0.9791120903
3266	0.3276515192	0.9791264031
3267	0.3276025439	0.9791326428
3268	0.3275740533	0.9791362721
3269	0.3275418096	0.9791403792
3270	0.327403761	0.9791579589
3271	0.3273141705	0.9791693637
3272	0.3272732419	0.9791745729
3273	0.3272026338	0.9791835579
3274	0.3271618143	0.9791887514
3275	0.3271071585	0.9791957043
3276	0.3270719288	0.9792001854
3277	0.3269725949	0.9792128175
3278	0.3269299015	0.9792182456
3279	0.3268879571	0.9792235778
3280	0.3267538344	0.9792406235
3281	0.3266348165	0.9792557437
3282	0.3265394029	0.9792678612
3283	0.3265192727	0.9792704172
3284	0.326431289	0.9792815873
3285	0.3264012916	0.9792853949
3286	0.326368014	0.9792896186
3287	0.3262055342	0.9793102344
3288	0.3261602874	0.9793159736
3289	0.326101619	0.9793234141
3290	0.3260249169	0.9793331396
3291	0.3259607554	0.9793412732
3292	0.3259201906	0.9793464147
3293	0.3258975756	0.9793492809
3294	0.3258316621	0.9793576333
3295	0.3257990413	0.9793617664
3296	0.3257737333	0.9793649726
3297	0.3257472576	0.9793683265
3298	0.3256138079	0.9793852275
3299	0.3255829568	0.9793891337
3300	0.3254959412	0.9794001492
3301	0.3254278463	0.9794087674
3302	0.325416986	0.9794101417
3303	0.3253021795	0.9794246673
3304	0.3252779742	0.9794277292
3305	0.3252401852	0.9794325088
3306	0.3251624506	0.9794423392
3307	0.3251150974	0.9794483263
3308	0.3250862065	0.9794519788
3309	0.3250817657	0.9794525402
3310	0.3250274269	0.9794594088
3311	0.3248968854	0.979475905
3312	0.3248290683	0.9794844723
3313	0.3248149826	0.9794862515
3314	0.3247084369	0.9794997071
3315	0.3246431587	0.9795079489
3316	0.3245639888	0.9795179423
3317	0.3245242758	0.9795229543
3318	0.3244766923	0.9795289588
3319	0.3243890942	0.9795400103
3320	0.3243439157	0.9795457089
3321	0.3242950892	0.9795518668
3322	0.3242581814	0.979556521
3323	0.3242231738	0.9795609349
3324	0.3241942962	0.9795645757
3325	0.3241119251	0.9795749588
3326	0.3240202844	0.9795865073
3327	0.3239915136	0.9795901323
3328	0.3239477924	0.9795956404
3329	0.3239024875	0.9796013472
3330	0.3238186721	0.9796119028
3331	0.3237793827	0.9796168499
3332	0.3236908546	0.9796279948
3333	0.3236177745	0.9796371926
3334	0.3235575822	0.9796447668
3335	0.3235327824	0.979647887
3336	0.3234466614	0.9796587206
3337	0.3233845713	0.9796665294
3338	0.3232859205	0.9796789333
3339	0.3231711821	0.9796933551
3340	0.323080225	0.9797047842
3341	0.3230448747	0.9797092252
3342	0.3230048574	0.979714252
3343	0.322988841	0.9797162637
3344	0.3228833678	0.979729509
3345	0.3228282019	0.979736435
3346	0.322729622	0.9797488086
3347	0.3226159181	0.9797630758
3348	0.3225493273	0.9797714291
3349	0.3225319814	0.9797736048
3350	0.3224890206	0.9797789927
3351	0.3224224647	0.9797873383
3352	0.3223063206	0.9798018978
3353	0.3222803607	0.9798051514
3354	0.3222235636	0.9798122688
3355	0.3222175888	0.9798130175
3356	0.3222075498	0.9798142753
3357	0.3220579241	0.9798330185
3358	0.3219916577	0.9798413168
3359	0.3219636831	0.9798448194
3360	0.321900293	0.9798527552
3361	0.3217918515	0.9798663272
3362	0.32171314	0.9798761756
3363	0.3216395729	0.9798853781
3364	0.3215221374	0.9799000637
3365	0.3214819561	0.9799050873
3366	0.3214291802	0.9799116845
3367	0.3214037011	0.9799148691
3368	0.3213978653	0.9799155984
3369	0.3213410124	0.9799227034
3370	0.321277387	0.9799306532
3371	0.3212297138	0.9799366088
3372	0.3211997388	0.979940353
3373	0.3211805659	0.9799427477
3374	0.3211043166	0.9799522698
3375	0.3210645643	0.9799572333
3376	0.3209329386	0.9799736637
3377	0.3208680563	0.9799817602
3378	0.3208613707	0.9799825944
3379	0.3208021393	0.9799899842
3380	0.3207548765	0.9799958798
3381	0.3207100709	0.9800014681
3382	0.3206451539	0.9800095633
3383	0.3206107462	0.9800138533
3384	0.3205451896	0.9800220258
3385	0.3204697591	0.9800314271
3386	0.3203879974	0.980041615
3387	0.3203482944	0.9800465612
3388	0.3203037438	0.9800521107
3389	0.3202364008	0.9800604978
3390	0.3201826898	0.9800671858
3391	0.320137272	0.9800728404
3392	0.3201153921	0.9800755641
3393	0.3200710138	0.9800810881
3394	0.3200242499	0.9800869082
3395	0.319942457	0.9800970858
